Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2012-12-18,1107.48,1108.75,1103.1,2743704330393.0,0.0
2012-12-17,1101.71,1102.41,1094.8,2729411474641.0,0.0
2012-12-14,1098.08,1099.07,1093.55,2720417978696.0,0.0
2012-12-13,1092.12,1103.88,1092.12,2705657225782.0,0.0
2012-12-12,1103.35,1109.98,1102.22,2733469642159.0,0.0
2012-12-11,1108.96,1109.56,1101.99,2747374007646.0,0.0
2012-12-10,1105.95,1107.03,1093.55,2739919899884.0,0.0
2012-12-07,1098.62,1100.84,1094.66,2721756624159.0,0.0
2012-12-06,1098.03,1102.71,1094.92,2720289417611.0,0.0
2012-12-05,1091.33,1096.26,1090.41,2703682061833.0,0.0
2012-12-04,1088.6,1090.06,1085.16,2696930253499.0,0.0
2012-12-03,1088.88,1096.94,1086.84,2697628803103.0,0.0
2012-11-30,1085.85,1090.94,1083.25,2690120331410.0,0.0
2012-11-29,1085.03,1085.03,1074.22,2688090781970.0,0.0
2012-11-28,1069.39,1069.97,1061.19,2649338044260.0,0.0
2012-11-27,1071.73,1075.56,1068.24,2655123767109.0,0.0
2012-11-26,1068.98,1074.21,1065.11,2648319607955.0,0.0
2012-11-23,1071.77,1071.77,1058.31,2655242240812.0,0.0
2012-11-22,1060.98,1062.19,1054.01,2628500575361.0,0.0
2012-11-21,1053.64,1056.9,1048.16,2610322079000.0,0.0
2012-11-20,1053.91,1055.22,1047.45,2610984887011.0,0.0
2012-11-19,1051.36,1051.36,1034.7,2604672007518.0,0.0
2012-11-16,1027.04,1043.01,1026.47,2544415645151.0,0.0
2012-11-15,1038.33,1045.61,1037.56,2572392035778.0,0.0
2012-11-14,1052.22,1056.87,1048.84,2606806350994.0,0.0
2012-11-13,1052.98,1053.95,1040.13,2608671691801.0,0.0
2012-11-12,1052.3,1057.49,1049.6,2606990381506.0,0.0
2012-11-09,1052.15,1059.45,1043.64,2606615959458.0,0.0
2012-11-08,1055.52,1064.37,1052.5,2614975577908.0,0.0
2012-11-07,1056.4,1079.03,1056.4,2617160860879.0,0.0
2012-11-06,1072.48,1073.88,1063.16,2656985164874.0,0.0
2012-11-05,1063.35,1068.27,1062.18,2634361944486.0,0.0
2012-11-02,1069.91,1069.91,1062.6,2650630466365.0,0.0
2012-11-01,1062.51,1064.08,1047.28,2632292226663.0,0.0
2012-10-31,1052.11,1065.7,1051.96,2606519360223.0,0.0
2012-10-30,1059.2,1061.62,1054.73,2624082590718.0,0.0
2012-10-29,1055.57,1059.51,1051.52,2615106947664.0,0.0
2012-10-26,1059.2,1061.01,1048.17,2624094645248.0,0.0
2012-10-25,1057.74,1062.34,1046.12,2620479989410.0,0.0
2012-10-24,1050.47,1054.72,1034.55,2602452213981.0,0.0
2012-10-23,1048.6,1068.52,1044.2,2597834174889.0,0.0
2012-10-22,1067.28,1075.95,1061.89,2644102314495.0,0.0
2012-10-19,1064.64,1081.39,1064.62,2637571411460.0,0.0
2012-10-18,1082.72,1083.57,1072.49,2682366356926.0,0.0
2012-10-17,1075.5,1076.16,1068.85,2664467278817.0,0.0
2012-10-16,1072.86,1072.86,1062.72,2657935457220.0,0.0
2012-10-15,1063.71,1068.07,1058.0,2635254441577.0,0.0
2012-10-12,1058.7,1064.79,1056.69,2622839961995.0,0.0
2012-10-11,1065.34,1069.02,1055.85,2639304487743.0,0.0
2012-10-10,1061.55,1072.34,1059.46,2629921684233.0,0.0
2012-10-09,1073.66,1084.17,1073.29,2659908737948.0,0.0
2012-10-08,1079.91,1087.97,1078.37,2675391983342.0,0.0
2012-10-05,1093.54,1098.72,1085.55,2709163035718.0,0.0
2012-10-04,1083.09,1085.11,1076.04,2683286350132.0,0.0
2012-10-03,1080.24,1084.2,1076.85,2676225299112.0,0.0
2012-10-02,1084.97,1090.01,1078.1,2687941323801.0,0.0
2012-10-01,1085.14,1086.64,1069.35,2688351781094.0,0.0
2012-09-28,1072.45,1088.54,1072.24,2656915374006.0,0.0
2012-09-27,1083.62,1091.35,1080.77,2684586493917.0,0.0
2012-09-26,1088.16,1097.09,1085.49,2695835880658.0,0.0
2012-09-25,1105.73,1106.07,1092.63,2739351873303.0,0.0
2012-09-24,1099.73,1100.12,1092.07,2724501767458.0,0.0
2012-09-21,1099.89,1106.41,1097.52,2724890781084.0,0.0
2012-09-20,1100.23,1102.68,1095.42,2725750089160.0,0.0
2012-09-19,1106.43,1108.53,1101.67,2741098951044.0,0.0
2012-09-18,1100.98,1105.76,1096.63,2727606646434.0,0.0
2012-09-17,1108.53,1112.65,1106.19,2746298673854.0,0.0
2012-09-14,1114.98,1119.19,1102.04,2762278214473.0,0.0
2012-09-13,1086.3,1086.71,1080.81,2691227662090.0,0.0
2012-09-12,1085.76,1087.95,1073.46,2689882368920.0,0.0
2012-09-11,1076.57,1076.64,1060.44,2667131729684.0,0.0
2012-09-10,1067.57,1073.31,1066.89,2644813204274.0,0.0
2012-09-07,1070.87,1074.83,1064.53,2653000846877.0,0.0
2012-09-06,1058.45,1063.74,1038.41,2622236970711.0,0.0
2012-09-05,1038.13,1040.74,1028.93,2571878166818.0,0.0
2012-09-04,1035.74,1050.25,1032.53,2565978524606.0,0.0
2012-09-03,1049.52,1052.75,1039.99,2600104879894.0,0.0
2012-08-31,1043.93,1048.27,1034.24,2586252625418.0,0.0
2012-08-30,1038.38,1044.23,1033.02,2572501794794.0,0.0
2012-08-29,1045.73,1050.58,1040.39,2590712859028.0,0.0
2012-08-28,1040.83,1059.68,1040.83,2578572360680.0,0.0
2012-08-27,1065.55,1065.55,1055.92,2639811887390.0,0.0
2012-08-24,1058.58,1059.12,1049.05,2622559044472.0,0.0
2012-08-23,1055.17,1072.85,1051.01,2614115004008.0,0.0
2012-08-22,1061.8,1077.09,1057.85,2630525482821.0,0.0
2012-08-21,1085.07,1086.29,1079.85,2688187552056.0,0.0
2012-08-20,1084.06,1093.74,1081.01,2685673336004.0,0.0
2012-08-17,1091.45,1092.6,1080.92,2703998298731.0,0.0
2012-08-16,1078.04,1078.34,1071.71,2670767972717.0,0.0
2012-08-15,1075.17,1077.49,1072.86,2663657573341.0,0.0
2012-08-14,1079.46,1083.39,1074.01,2674275966524.0,0.0
2012-08-13,1077.27,1079.55,1071.53,2668844654292.0,0.0
2012-08-10,1079.52,1082.5,1070.29,2674427847737.0,0.0
2012-08-09,1083.67,1085.28,1075.99,2684708498105.0,0.0
2012-08-08,1079.95,1079.95,1069.65,2675501694219.0,0.0
2012-08-07,1075.7,1077.96,1063.29,2664963807961.0,0.0
2012-08-06,1076.44,1082.85,1074.24,2666791682139.0,0.0
2012-08-03,1081.07,1081.26,1059.72,2678260823996.0,0.0
2012-08-02,1058.1,1079.85,1053.49,2621359572810.0,0.0
2012-08-01,1065.91,1068.99,1060.99,2640723340240.0,0.0
2012-07-31,1068.16,1071.41,1061.61,2646274565364.0,0.0
2012-07-30,1066.13,1067.89,1056.87,2641267786776.0,0.0
2012-07-27,1059.75,1061.97,1042.21,2625441067572.0,0.0
2012-07-26,1048.37,1053.52,1021.09,2597256456936.0,0.0
2012-07-25,1029.3,1034.41,1014.83,2550019573452.0,0.0
2012-07-24,1021.77,1026.36,1015.47,2531357131028.0,0.0
2012-07-23,1021.81,1033.53,1011.67,2531463334695.0,0.0
2012-07-20,1041.56,1052.76,1037.9,2580395985026.0,0.0
2012-07-19,1050.71,1051.46,1036.52,2603046075877.0,0.0
2012-07-18,1032.82,1034.09,1017.0,2558728496215.0,0.0
2012-07-17,1024.44,1041.2,1022.21,2537985350293.0,0.0
2012-07-16,1037.8,1037.8,1029.4,2571076670604.0,0.0
2012-07-13,1030.94,1033.82,1016.78,2554083141854.0,0.0
2012-07-12,1013.72,1021.78,1009.32,2511417114387.0,0.0
2012-07-11,1026.12,1029.87,1019.01,2542144829360.0,0.0
2012-07-10,1028.09,1032.76,1016.74,2547013176993.0,0.0
2012-07-09,1020.44,1025.94,1018.54,2528063811923.0,0.0
2012-07-06,1023.87,1035.52,1023.87,2536555664025.0,0.0
2012-07-05,1035.87,1048.38,1028.02,2566299616220.0,0.0
2012-07-04,1038.42,1042.32,1030.36,2572606770076.0,0.0
2012-07-03,1040.16,1040.16,1026.62,2576918780673.0,0.0
2012-07-02,1024.86,1030.62,1019.08,2539002369329.0,0.0
2012-06-29,1019.06,1019.06,998.25,2529376401047.0,0.0
2012-06-28,979.53,996.01,971.9,2431250646387.0,0.0
2012-06-27,991.97,993.15,981.19,2462133794311.0,0.0
2012-06-26,981.64,989.9,976.39,2436488490448.0,0.0
2012-06-25,985.34,999.5,984.32,2445666433010.0,0.0
2012-06-21,1009.84,1015.64,1005.18,2506488131808.0,0.0
2012-06-20,1014.99,1016.12,996.68,2519255133051.0,0.0
2012-06-19,1000.19,1000.9,980.89,2482527865871.0,0.0
2012-06-18,981.05,992.44,971.76,2435024791495.0,0.0
2012-06-15,977.53,980.37,973.77,2426294465254.0,0.0
2012-06-14,971.66,976.03,958.27,2411708340307.0,0.0
2012-06-13,976.01,997.06,971.43,2422517277920.0,0.0
2012-06-12,987.16,0.0,0.0,2450195559530.0,0.0
2012-06-11,982.29,0.0,0.0,2438092535574.0,0.0
2012-06-08,975.76,0.0,0.0,2421880167205.0,0.0
2012-06-07,981.95,0.0,0.0,2437244398857.0,0.0
2012-06-05,951.91,0.0,0.0,2362694318400.0,0.0
2012-06-04,946.12,956.76,941.11,2348316710172.0,0.0
2012-06-01,956.7,980.53,946.37,2374583695217.0,0.0
2012-05-31,975.98,991.49,969.16,2422434143878.0,0.0
2012-05-30,986.61,1000.02,982.63,2448814896937.0,0.0
2012-05-29,1001.83,1006.91,988.75,2486607746676.0,0.0
2012-05-28,985.12,1000.68,976.88,2445124599096.0,0.0
2012-05-25,985.03,995.52,976.26,2444897704797.0,0.0
2012-05-24,986.62,988.13,971.42,2448841732777.0,0.0
2012-05-23,974.56,992.71,973.75,2418915449649.0,0.0
2012-05-22,1000.53,1004.17,984.22,2483370731987.0,0.0
2012-05-21,975.97,977.5,955.01,2422404201378.0,0.0
2012-05-18,955.98,971.14,955.14,2372807680298.0,0.0
2012-05-16,986.94,995.23,983.25,2449639527687.0,0.0
2012-05-15,999.22,1015.51,996.36,2480132092634.0,0.0
2012-05-14,1004.87,1026.07,994.75,2494150029005.0,0.0
2012-05-11,1032.41,1033.13,1018.16,2562505168019.0,0.0
2012-05-10,1026.5,1030.72,1015.76,2547833987600.0,0.0
2012-05-09,1018.53,1029.48,1006.28,2528058939539.0,0.0
2012-05-08,1018.54,1030.45,1015.47,2528086982463.0,16432565386010.0
2012-05-07,1030.71,1032.33,1011.95,2561033618928.0,0.0
2012-05-04,1031.95,0.0,0.0,2564104779491.0,0.0
2012-05-03,1059.9,0.0,0.0,2633558797902.0,0.0
2012-05-02,1051.48,1071.42,1044.87,2612646441300.0,0.0
2012-04-30,1059.62,1060.78,1053.23,2632854927403.0,0.0
2012-04-27,1056.67,0.0,0.0,2625541645347.0,0.0
2012-04-26,1035.01,0.0,0.0,2571708933389.0,0.0
2012-04-25,1041.67,1044.87,1034.57,2588262724843.0,0.0
2012-04-24,1026.62,1030.86,1015.17,2550874088135.0,0.0
2012-04-23,1007.32,1048.09,1004.57,2502919410867.0,0.0
2012-04-20,1055.73,1055.97,1037.26,2623195913482.0,0.0
2012-04-19,1041.64,1052.42,1039.64,2588180476783.0,0.0
2012-04-18,1036.15,1053.78,1033.62,2574537975183.0,0.0
2012-04-17,1055.24,1060.25,1032.67,2621993778237.0,0.0
2012-04-16,1036.41,1044.22,1021.76,2575204268576.0,0.0
2012-04-13,1027.72,1048.0,1025.41,2553594292271.0,0.0
2012-04-12,1049.86,1050.91,1024.89,2608603724510.0,0.0
2012-04-11,1026.8,1032.38,1014.29,2551307642804.0,0.0
2012-04-10,1013.62,1031.95,1013.62,2518579709241.0,0.0
2012-04-05,1036.4,1051.54,1030.94,2575164049901.0,0.0
2012-04-04,1041.61,1070.78,1036.82,2588116821276.0,0.0
2012-04-03,1080.56,1088.84,1079.56,2684901805234.0,0.0
2012-04-02,1086.47,1086.47,1064.04,2699582450058.0,0.0
2012-03-30,1074.48,1074.88,1062.67,2669779572686.0,0.0
2012-03-29,1058.32,1081.22,1054.46,2629646372543.0,0.0
2012-03-28,1083.92,1096.84,1081.27,2693254767527.0,0.0
2012-03-27,1095.42,1110.01,1093.34,2721825506636.0,0.0
2012-03-26,1102.88,1102.88,1079.94,2740363488711.0,0.0
2012-03-23,1084.29,1084.57,1068.27,2694174823268.0,0.0
2012-03-22,1077.34,1096.29,1070.64,2676902601974.0,0.0
2012-03-21,1088.76,1110.75,1085.44,2705272007511.0,0.0
2012-03-20,1104.62,1116.07,1100.73,2744668502758.0,0.0
2012-03-19,1121.39,0.0,0.0,2786350153727.0,0.0
2012-03-16,1123.35,1127.54,1117.1,2791226496234.0,0.0
2012-03-15,1121.1,1121.1,1112.32,2785637397570.0,0.0
2012-03-14,1115.66,1117.81,1109.57,2772118547256.0,0.0
2012-03-13,1106.12,1106.24,1098.63,2748413140310.0,0.0
2012-03-12,1092.31,1094.44,1084.38,2714095770275.0,0.0
2012-03-09,1089.8,1095.19,1083.9,2707865032386.0,0.0
2012-03-08,1091.31,1091.31,1071.62,2711603085526.0,0.0
2012-03-07,1062.64,1068.97,1054.93,2640358064448.0,0.0
2012-03-06,1057.57,1091.68,1055.48,2627760614723.0,0.0
2012-03-05,1097.42,1101.57,1091.59,2726785341689.0,0.0
2012-03-02,1105.11,1106.75,1096.91,2745884511017.0,0.0
2012-03-01,1104.58,1108.88,1092.72,2744577893903.0,0.0
2012-02-29,1101.76,1109.78,1099.23,2737574913164.0,0.0
2012-02-28,1102.17,1102.46,1092.92,2738579397071.0,0.0
2012-02-27,1093.57,1097.49,1082.25,2717212260899.0,0.0
2012-02-24,1100.01,1102.14,1091.43,2733230975494.0,0.0
2012-02-23,1096.17,1100.19,1085.33,2723670246430.0,0.0
2012-02-22,1096.06,1108.19,1087.51,2723404807541.0,0.0
2012-02-21,1106.42,1113.45,1104.56,2749139290114.0,0.0
2012-02-20,1111.96,1112.8,1100.31,2762927405503.0,0.0
2012-02-17,1099.55,1101.56,1092.19,2732075940665.0,0.0
2012-02-16,1088.18,1088.77,1071.19,2703835329212.0,0.0
2012-02-15,1082.7,1085.55,1074.32,2690203513560.0,0.0
2012-02-14,1069.64,1080.28,1067.14,2657765712954.0,0.0
2012-02-13,1074.31,1080.77,1070.39,2669357013509.0,0.0
2012-02-10,1065.37,1075.59,1058.5,2647142287294.0,0.0
2012-02-09,1077.12,1082.97,1071.74,2676346341172.0,0.0
2012-02-08,1074.61,1084.59,1071.96,2670117010537.0,0.0
2012-02-07,1074.37,1077.34,1062.73,2669510104733.0,0.0
2012-02-06,1074.11,1077.38,1064.86,2668869940849.0,0.0
2012-02-03,1078.66,1083.15,1062.88,2680181159355.0,0.0
2012-02-02,1066.12,0.0,0.0,2649004649136.0,0.0
2012-02-01,1065.29,0.0,0.0,2646950303556.0,0.0
2012-01-31,1036.34,1044.54,1033.47,2575026743428.0,0.0
2012-01-30,1028.36,1036.56,1021.77,2555193089820.0,0.0
2012-01-27,1041.4,1051.41,1038.04,2587594558915.0,0.0
2012-01-26,1046.01,1050.88,1028.11,2599039777907.0,0.0
2012-01-25,1026.0,1031.27,1018.78,2549317437863.0,0.0
2012-01-24,1034.04,1040.22,1023.97,2569304173876.0,0.0
2012-01-23,1042.37,1042.61,1029.48,2590000547339.0,0.0
2012-01-20,1033.3,1040.15,1030.44,2567457809270.0,0.0
2012-01-19,1037.82,1041.54,1029.25,2578703369510.0,0.0
2012-01-18,1028.62,1029.65,1013.88,2555832506665.0,0.0
2012-01-17,1025.06,1026.27,1016.16,2546991759034.0,0.0
2012-01-16,1013.51,1014.27,1000.06,2518283424632.0,0.0
2012-01-13,1009.0,1023.5,1000.56,2507080296086.0,0.0
2012-01-12,1015.5,1025.23,1010.66,2523239613038.0,0.0
2012-01-11,1009.61,1015.42,1005.67,2508601957919.0,0.0
2012-01-10,1012.68,1013.88,1002.16,2516230708371.0,0.0
2012-01-09,996.89,1001.3,994.18,2476989614095.0,0.0
2012-01-05,1002.18,1005.32,998.28,2490131066031.0,0.0
2012-01-04,1006.31,1015.85,1002.3,2500409405866.0,0.0
2012-01-03,1018.8,1018.8,1000.7,2531430180300.0,0.0
2012-01-02,999.43,1005.33,980.95,2483312719085.0,0.0
2011-12-30,987.85,988.16,975.85,2466697469301.0,0.0
2011-12-29,977.52,977.52,967.31,2440907741740.0,0.0
2011-12-28,969.36,981.37,966.94,2420514920737.0,0.0
2011-12-27,976.9,985.89,975.58,2439351560447.0,0.0
2011-12-23,982.08,982.08,972.49,2452279270196.0,0.0
2011-12-22,970.9,970.9,960.24,2424377543661.0,0.0
2011-12-21,959.6,973.85,953.5,2396141967882.0,0.0
2011-12-20,959.67,960.55,927.47,2396315964231.0,0.0
2011-12-19,934.27,949.44,930.06,2332893185521.0,0.0
2011-12-16,937.69,950.0,935.26,2341445070860.0,0.0
2011-12-15,946.68,951.5,932.11,2363882963441.0,0.0
